sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes,dim_w_mm,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_length,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_with_support,dim_support_d
ост-24-125-09-89-01-100x80,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 100×80 133×14-108×12 ОСТ 24.125.09-1989,100,80,133,14,108,12,,,,4.5,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,01,,,,,01 ОСТ 24.125.09-89,False,ост-24-125-09-89-01-100x80,01,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Большой конец 133×14 мм. Малый конец 108×12 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=133; wall_thickness=14; outer_d_branch=108; wall_branch=12; execution=01; mass_kg=4.5; pressure=19.62; temperature_c=290,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-06-80x50-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 57×5.5 исп.06 12Х18Н10Т ОСТ 24.125.09-1989,80,50,,,57,5.5,,,,1.9,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,06,,12Х18Н10Т,,,06 ОСТ 24.125.09-89,False,ост-24-125-09-89-06-80x50,06,,,,,,,,,,,variation,ост-24-125-09-89-06-80x50,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×50. Малый конец 57×5.5 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=50; outer_diameter=; wall_thickness=; outer_d_branch=57; wall_branch=5.5; execution=06; mass_kg=1.9; pressure=17.66; temperature_c=360,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-06-80x50-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 57×5.5 исп.06 10Х17Н13М2Т ОСТ 24.125.09-1989,80,50,,,57,5.5,,,,1.9,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,06,,10Х17Н13М2Т,,,06 ОСТ 24.125.09-89,False,ост-24-125-09-89-06-80x50,06,,,,,,,,,,,variation,ост-24-125-09-89-06-80x50,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×50. Малый конец 57×5.5 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=50; outer_diameter=; wall_thickness=; outer_d_branch=57; wall_branch=5.5; execution=06; mass_kg=1.9; pressure=17.66; temperature_c=360,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-07-80x65,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 80×65 108×12-76×7 ОСТ 24.125.09-1989,80,65,108,12,76,7,,,,3.5,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,07,,,,,07 ОСТ 24.125.09-89,False,ост-24-125-09-89-07-80x65,07,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×65. Большой конец 108×12 мм. Малый конец 76×7 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=65; outer_diameter=108; wall_thickness=12; outer_d_branch=76; wall_branch=7; execution=07; mass_kg=3.5; pressure=17.66; temperature_c=360,,,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-07-80x65-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×12-76×7 исп.07 08Х18Н10Т ОСТ 24.125.09-1989,80,65,108,12,76,7,,,,3.5,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,07,,08Х18Н10Т,,,07 ОСТ 24.125.09-89,False,ост-24-125-09-89-07-80x65,07,,,,,,,,,,,variation,ост-24-125-09-89-07-80x65,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×65. Большой конец 108×12 мм. Малый конец 76×7 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=65; outer_diameter=108; wall_thickness=12; outer_d_branch=76; wall_branch=7; execution=07; mass_kg=3.5; pressure=17.66; temperature_c=360,,,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-07-80x65-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×12-76×7 исп.07 12Х18Н10Т ОСТ 24.125.09-1989,80,65,108,12,76,7,,,,3.5,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,07,,12Х18Н10Т,,,07 ОСТ 24.125.09-89,False,ост-24-125-09-89-07-80x65,07,,,,,,,,,,,variation,ост-24-125-09-89-07-80x65,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×65. Большой конец 108×12 мм. Малый конец 76×7 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=65; outer_diameter=108; wall_thickness=12; outer_d_branch=76; wall_branch=7; execution=07; mass_kg=3.5; pressure=17.66; temperature_c=360,,,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-07-80x65-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×12-76×7 исп.07 10Х17Н13М2Т ОСТ 24.125.09-1989,80,65,108,12,76,7,,,,3.5,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,07,,10Х17Н13М2Т,,,07 ОСТ 24.125.09-89,False,ост-24-125-09-89-07-80x65,07,,,,,,,,,,,variation,ост-24-125-09-89-07-80x65,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 80×65. Большой конец 108×12 мм. Малый конец 76×7 мм. Рабочее давление 17.66 МПа при 360 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=80; dn_branch=65; outer_diameter=108; wall_thickness=12; outer_d_branch=76; wall_branch=7; execution=07; mass_kg=3.5; pressure=17.66; temperature_c=360,,,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-08-100x65,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 100×65 108×9-76×7 ОСТ 24.125.09-1989,100,65,108,9,76,7,,,,3.5,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,08,,,,,08 ОСТ 24.125.09-89,False,ост-24-125-09-89-08-100x65,08,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×65. Большой конец 108×9 мм. Малый конец 76×7 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=65; outer_diameter=108; wall_thickness=9; outer_d_branch=76; wall_branch=7; execution=08; mass_kg=3.5; pressure=13.73; temperature_c=335,,,,100,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-08-100x65-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×9-76×7 исп.08 08Х18Н10Т ОСТ 24.125.09-1989,100,65,108,9,76,7,,,,3.5,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,08,,08Х18Н10Т,,,08 ОСТ 24.125.09-89,False,ост-24-125-09-89-08-100x65,08,,,,,,,,,,,variation,ост-24-125-09-89-08-100x65,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×65. Большой конец 108×9 мм. Малый конец 76×7 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=65; outer_diameter=108; wall_thickness=9; outer_d_branch=76; wall_branch=7; execution=08; mass_kg=3.5; pressure=13.73; temperature_c=335,,,,100,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-08-100x65-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×9-76×7 исп.08 12Х18Н10Т ОСТ 24.125.09-1989,100,65,108,9,76,7,,,,3.5,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,08,,12Х18Н10Т,,,08 ОСТ 24.125.09-89,False,ост-24-125-09-89-08-100x65,08,,,,,,,,,,,variation,ост-24-125-09-89-08-100x65,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×65. Большой конец 108×9 мм. Малый конец 76×7 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=65; outer_diameter=108; wall_thickness=9; outer_d_branch=76; wall_branch=7; execution=08; mass_kg=3.5; pressure=13.73; temperature_c=335,,,,100,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-08-100x65-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 108×9-76×7 исп.08 10Х17Н13М2Т ОСТ 24.125.09-1989,100,65,108,9,76,7,,,,3.5,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,08,,10Х17Н13М2Т,,,08 ОСТ 24.125.09-89,False,ост-24-125-09-89-08-100x65,08,,,,,,,,,,,variation,ост-24-125-09-89-08-100x65,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×65. Большой конец 108×9 мм. Малый конец 76×7 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=65; outer_diameter=108; wall_thickness=9; outer_d_branch=76; wall_branch=7; execution=08; mass_kg=3.5; pressure=13.73; temperature_c=335,,,,100,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-09-100x80,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 100×80 89×8 ОСТ 24.125.09-1989,100,80,,,89,8,,,,3.0,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,09,,,,,09 ОСТ 24.125.09-89,False,ост-24-125-09-89-09-100x80,09,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Малый конец 89×8 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=; wall_thickness=; outer_d_branch=89; wall_branch=8; execution=09; mass_kg=3.0; pressure=13.73; temperature_c=335,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-09-100x80-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 89×8 исп.09 08Х18Н10Т ОСТ 24.125.09-1989,100,80,,,89,8,,,,3.0,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,09,,08Х18Н10Т,,,09 ОСТ 24.125.09-89,False,ост-24-125-09-89-09-100x80,09,,,,,,,,,,,variation,ост-24-125-09-89-09-100x80,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Малый конец 89×8 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=; wall_thickness=; outer_d_branch=89; wall_branch=8; execution=09; mass_kg=3.0; pressure=13.73; temperature_c=335,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-09-100x80-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 89×8 исп.09 12Х18Н10Т ОСТ 24.125.09-1989,100,80,,,89,8,,,,3.0,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,09,,12Х18Н10Т,,,09 ОСТ 24.125.09-89,False,ост-24-125-09-89-09-100x80,09,,,,,,,,,,,variation,ост-24-125-09-89-09-100x80,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Малый конец 89×8 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=; wall_thickness=; outer_d_branch=89; wall_branch=8; execution=09; mass_kg=3.0; pressure=13.73; temperature_c=335,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-09-100x80-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 89×8 исп.09 10Х17Н13М2Т ОСТ 24.125.09-1989,100,80,,,89,8,,,,3.0,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,09,,10Х17Н13М2Т,,,09 ОСТ 24.125.09-89,False,ост-24-125-09-89-09-100x80,09,,,,,,,,,,,variation,ост-24-125-09-89-09-100x80,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Малый конец 89×8 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=; wall_thickness=; outer_d_branch=89; wall_branch=8; execution=09; mass_kg=3.0; pressure=13.73; temperature_c=335,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-10-125x80,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 125×80 133×11 ОСТ 24.125.09-1989,125,80,133,11,,,,,,4.5,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,10,,,,,10 ОСТ 24.125.09-89,False,ост-24-125-09-89-10-125x80,10,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 125×80. Большой конец 133×11 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=125; dn_branch=80; outer_diameter=133; wall_thickness=11; outer_d_branch=; wall_branch=; execution=10; mass_kg=4.5; pressure=13.73; temperature_c=335,,,,125,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-10-125x80-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 133×11 исп.10 08Х18Н10Т ОСТ 24.125.09-1989,125,80,133,11,,,,,,4.5,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,10,,08Х18Н10Т,,,10 ОСТ 24.125.09-89,False,ост-24-125-09-89-10-125x80,10,,,,,,,,,,,variation,ост-24-125-09-89-10-125x80,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 125×80. Большой конец 133×11 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=125; dn_branch=80; outer_diameter=133; wall_thickness=11; outer_d_branch=; wall_branch=; execution=10; mass_kg=4.5; pressure=13.73; temperature_c=335,,,,125,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-10-125x80-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 133×11 исп.10 12Х18Н10Т ОСТ 24.125.09-1989,125,80,133,11,,,,,,4.5,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,10,,12Х18Н10Т,,,10 ОСТ 24.125.09-89,False,ост-24-125-09-89-10-125x80,10,,,,,,,,,,,variation,ост-24-125-09-89-10-125x80,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 125×80. Большой конец 133×11 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=125; dn_branch=80; outer_diameter=133; wall_thickness=11; outer_d_branch=; wall_branch=; execution=10; mass_kg=4.5; pressure=13.73; temperature_c=335,,,,125,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-10-125x80-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 133×11 исп.10 10Х17Н13М2Т ОСТ 24.125.09-1989,125,80,133,11,,,,,,4.5,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,10,,10Х17Н13М2Т,,,10 ОСТ 24.125.09-89,False,ост-24-125-09-89-10-125x80,10,,,,,,,,,,,variation,ост-24-125-09-89-10-125x80,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 125×80. Большой конец 133×11 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=125; dn_branch=80; outer_diameter=133; wall_thickness=11; outer_d_branch=; wall_branch=; execution=10; mass_kg=4.5; pressure=13.73; temperature_c=335,,,,125,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-11-150x100,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 150×100 159×13-108×9 ОСТ 24.125.09-1989,150,100,159,13,108,9,,,,6.6,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,11,,,,,11 ОСТ 24.125.09-89,False,ост-24-125-09-89-11-150x100,11,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 150×100. Большой конец 159×13 мм. Малый конец 108×9 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=150; dn_branch=100; outer_diameter=159; wall_thickness=13; outer_d_branch=108; wall_branch=9; execution=11; mass_kg=6.6; pressure=13.73; temperature_c=335,,,,150,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-11-150x100-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 159×13-108×9 исп.11 08Х18Н10Т ОСТ 24.125.09-1989,150,100,159,13,108,9,,,,6.6,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,11,,08Х18Н10Т,,,11 ОСТ 24.125.09-89,False,ост-24-125-09-89-11-150x100,11,,,,,,,,,,,variation,ост-24-125-09-89-11-150x100,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 150×100. Большой конец 159×13 мм. Малый конец 108×9 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=150; dn_branch=100; outer_diameter=159; wall_thickness=13; outer_d_branch=108; wall_branch=9; execution=11; mass_kg=6.6; pressure=13.73; temperature_c=335,,,,150,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-11-150x100-12х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 159×13-108×9 исп.11 12Х18Н10Т ОСТ 24.125.09-1989,150,100,159,13,108,9,,,,6.6,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,11,,12Х18Н10Т,,,11 ОСТ 24.125.09-89,False,ост-24-125-09-89-11-150x100,11,,,,,,,,,,,variation,ост-24-125-09-89-11-150x100,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 150×100. Большой конец 159×13 мм. Малый конец 108×9 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=150; dn_branch=100; outer_diameter=159; wall_thickness=13; outer_d_branch=108; wall_branch=9; execution=11; mass_kg=6.6; pressure=13.73; temperature_c=335,,,,150,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-11-150x100-10х17н13м2т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 159×13-108×9 исп.11 10Х17Н13М2Т ОСТ 24.125.09-1989,150,100,159,13,108,9,,,,6.6,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,11,,10Х17Н13М2Т,,,11 ОСТ 24.125.09-89,False,ост-24-125-09-89-11-150x100,11,,,,,,,,,,,variation,ост-24-125-09-89-11-150x100,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 150×100. Большой конец 159×13 мм. Малый конец 108×9 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=150; dn_branch=100; outer_diameter=159; wall_thickness=13; outer_d_branch=108; wall_branch=9; execution=11; mass_kg=6.6; pressure=13.73; temperature_c=335,,,,150,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-12-250x200,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 250×200 273×20-245×19 ОСТ 24.125.09-1989,250,200,273,20,245,19,,,,15.1,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,12,,,,,12 ОСТ 24.125.09-89,False,ост-24-125-09-89-12-250x200,12,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 250×200. Большой конец 273×20 мм. Малый конец 245×19 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=250; dn_branch=200; outer_diameter=273; wall_thickness=20; outer_d_branch=245; wall_branch=19; execution=12; mass_kg=15.1; pressure=13.73; temperature_c=335,,,,250,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-09-89-12-250x200-08х18н10т,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 273×20-245×19 исп.12 08Х18Н10Т ОСТ 24.125.09-1989,250,200,273,20,245,19,,,,15.1,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,12,,08Х18Н10Т,,,12 ОСТ 24.125.09-89,False,ост-24-125-09-89-12-250x200,12,,,,,,,,,,,variation,ост-24-125-09-89-12-250x200,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 250×200. Большой конец 273×20 мм. Малый конец 245×19 мм. Рабочее давление 13.73 МПа при 335 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=250; dn_branch=200; outer_diameter=273; wall_thickness=20; outer_d_branch=245; wall_branch=19; execution=12; mass_kg=15.1; pressure=13.73; temperature_c=335,,,,250,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,
