sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_straight_length,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_temperature_c,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-321-05-153-300-426-56-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 426х56 исп. 153 PN 13.73 12Х1МФ СТО 321.05-2009,300,,426,56,,,13.73,45,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,153,,12Х1МФ,,,45°-426х56-95хх1335-R1700-153,False,sto-321-05-153-300-426-56-45-1373,153,95,,1335,1335,704,,45,51.4,318,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,45°-426х56-95хх1335-R1700-153,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 300. Наружный диаметр 426 мм. Толщина стенки 56 мм. Исполнение 153. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 1335 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=426; wall_thickness=56; pn=13.73; angle=45; radius=1700; material=12Х1МФ; execution=153; material_grade=12Х1МФ; straight_length=95; straight_length_1=; arc_length=1335; developed_length=1335; developed_b=704; height_h=; wall_s1=45; wall_sk=51.4; inner_diameter=318; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-426х56-95хх1335-R1700-153
sto-321-05-154-300-426-56-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 426х56 исп. 154 PN 13.73 12Х1МФ СТО 321.05-2009,300,,426,56,,,13.73,60,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,154,,12Х1МФ,,,60°-426х56-95хх1780-R1700-154,False,sto-321-05-154-300-426-56-60-1373,154,95,,1780,1780,982,,45,51.4,318,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,60°-426х56-95хх1780-R1700-154,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 300. Наружный диаметр 426 мм. Толщина стенки 56 мм. Исполнение 154. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 1780 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=426; wall_thickness=56; pn=13.73; angle=60; radius=1700; material=12Х1МФ; execution=154; material_grade=12Х1МФ; straight_length=95; straight_length_1=; arc_length=1780; developed_length=1780; developed_b=982; height_h=; wall_s1=45; wall_sk=51.4; inner_diameter=318; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-426х56-95хх1780-R1700-154
sto-321-05-155-300-426-56-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 426х56 исп. 155 PN 13.73 12Х1МФ СТО 321.05-2009,300,,426,56,,,13.73,90,1700,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,155,,12Х1МФ,,,90°-426х56-95хх2670-R1700-155,False,sto-321-05-155-300-426-56-90-1373,155,95,,2670,2670,1700,,45,51.4,318,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,90°-426х56-95хх2670-R1700-155,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 300. Наружный диаметр 426 мм. Толщина стенки 56 мм. Исполнение 155. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 2670 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=300; outer_diameter=426; wall_thickness=56; pn=13.73; angle=90; radius=1700; material=12Х1МФ; execution=155; material_grade=12Х1МФ; straight_length=95; straight_length_1=; arc_length=2670; developed_length=2670; developed_b=1700; height_h=; wall_s1=45; wall_sk=51.4; inner_diameter=318; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-426х56-95хх2670-R1700-155
sto-321-05-156-350-465-65-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 465х65 исп. 156 PN 13.73 12Х1МФ СТО 321.05-2009,350,,465,65,,,13.73,15,2100,3,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,156,,12Х1МФ,,,15°-465х65-700х700х1950-R2100-156,False,sto-321-05-156-350-465-65-15-1373,156,700,700,550,1950,276,105,53,57.5,339,560,13.73 МПа при 560°C,табличная,Нет,html:321.05,15°-465х65-700х700х1950-R2100-156,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 350. Наружный диаметр 465 мм. Толщина стенки 65 мм. Исполнение 156. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. L1 700 мм развёртка 1950 мм. Марка стали 12Х1МФ. Масса 3 кг.,dn=350; outer_diameter=465; wall_thickness=65; pn=13.73; angle=15; radius=2100; mass_kg=3; material=12Х1МФ; execution=156; material_grade=12Х1МФ; straight_length=700; straight_length_1=700; arc_length=550; developed_length=1950; developed_b=276; height_h=105; wall_s1=53; wall_sk=57.5; inner_diameter=339; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=табличная; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-465х65-700х700х1950-R2100-156
sto-321-05-157-350-465-65-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 465х65 исп. 157 PN 13.73 12Х1МФ СТО 321.05-2009,350,,465,65,,,13.73,30,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,157,,12Х1МФ,,,30°-465х65-700х700х2500-R2100-157,False,sto-321-05-157-350-465-65-30-1373,157,700,700,1100,2500,563,105,53,57.5,339,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,30°-465х65-700х700х2500-R2100-157,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 350. Наружный диаметр 465 мм. Толщина стенки 65 мм. Исполнение 157. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. L1 700 мм развёртка 2500 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=350; outer_diameter=465; wall_thickness=65; pn=13.73; angle=30; radius=2100; material=12Х1МФ; execution=157; material_grade=12Х1МФ; straight_length=700; straight_length_1=700; arc_length=1100; developed_length=2500; developed_b=563; height_h=105; wall_s1=53; wall_sk=57.5; inner_diameter=339; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-465х65-700х700х2500-R2100-157
sto-321-05-158-350-465-65-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 465х65 исп. 158 PN 13.73 12Х1МФ СТО 321.05-2009,350,,465,65,,,13.73,45,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,158,,12Х1МФ,,,45°-465х65-700х700х3049-R2100-158,False,sto-321-05-158-350-465-65-45-1373,158,700,700,1649,3049,870,105,53,57.5,339,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,45°-465х65-700х700х3049-R2100-158,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 350. Наружный диаметр 465 мм. Толщина стенки 65 мм. Исполнение 158. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. L1 700 мм развёртка 3049 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=350; outer_diameter=465; wall_thickness=65; pn=13.73; angle=45; radius=2100; material=12Х1МФ; execution=158; material_grade=12Х1МФ; straight_length=700; straight_length_1=700; arc_length=1649; developed_length=3049; developed_b=870; height_h=105; wall_s1=53; wall_sk=57.5; inner_diameter=339; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-465х65-700х700х3049-R2100-158
sto-321-05-159-350-465-65-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 465х65 исп. 159 PN 13.73 12Х1МФ СТО 321.05-2009,350,,465,65,,,13.73,60,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,159,,12Х1МФ,,,60°-465х65-700х700х3599-R2100-159,False,sto-321-05-159-350-465-65-60-1373,159,700,700,2199,3599,1212,105,53,57.5,339,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,60°-465х65-700х700х3599-R2100-159,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 350. Наружный диаметр 465 мм. Толщина стенки 65 мм. Исполнение 159. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. L1 700 мм развёртка 3599 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=350; outer_diameter=465; wall_thickness=65; pn=13.73; angle=60; radius=2100; material=12Х1МФ; execution=159; material_grade=12Х1МФ; straight_length=700; straight_length_1=700; arc_length=2199; developed_length=3599; developed_b=1212; height_h=105; wall_s1=53; wall_sk=57.5; inner_diameter=339; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-465х65-700х700х3599-R2100-159
sto-321-05-160-350-465-65-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 465х65 исп. 160 PN 13.73 12Х1МФ СТО 321.05-2009,350,,465,65,,,13.73,90,2100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,160,,12Х1МФ,,,90°-465х65-700х700х4699-R2100-160,False,sto-321-05-160-350-465-65-90-1373,160,700,700,3299,4699,2100,105,53,57.5,339,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,90°-465х65-700х700х4699-R2100-160,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 350. Наружный диаметр 465 мм. Толщина стенки 65 мм. Исполнение 160. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. L1 700 мм развёртка 4699 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=350; outer_diameter=465; wall_thickness=65; pn=13.73; angle=90; radius=2100; material=12Х1МФ; execution=160; material_grade=12Х1МФ; straight_length=700; straight_length_1=700; arc_length=3299; developed_length=4699; developed_b=2100; height_h=105; wall_s1=53; wall_sk=57.5; inner_diameter=339; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-465х65-700х700х4699-R2100-160
sto-321-05-161-10-16-25-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 16х2.5 исп. 161 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,2.5,,,13.73,15,100,6,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,161,,12Х1МФ,,,15°-16х2.5-100хх26-R100-161,False,sto-321-05-161-10-16-25-15-1373,161,100,,26,26,13,,1.9,100,,545,13.73 МПа при 545°C,табличная,Нет,html:321.05,15°-16х2.5-100хх26-R100-161,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 10. Наружный диаметр 16 мм. Толщина стенки 2.5 мм. Исполнение 161. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 26 мм. Марка стали 12Х1МФ. Масса 6 кг.,dn=10; outer_diameter=16; wall_thickness=2.5; pn=13.73; angle=15; radius=100; mass_kg=6; material=12Х1МФ; execution=161; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=26; developed_length=26; developed_b=13; height_h=; wall_s1=1.9; wall_sk=100; inner_diameter=; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=табличная; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-16х2.5-100хх26-R100-161
sto-321-05-162-10-16-25-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 16х2.5 исп. 162 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,2.5,,,13.73,30,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,162,,12Х1МФ,,,30°-16х2.5-100хх52-R100-162,False,sto-321-05-162-10-16-25-30-1373,162,100,,52,52,27,,1.9,100,,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-16х2.5-100хх52-R100-162,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 10. Наружный диаметр 16 мм. Толщина стенки 2.5 мм. Исполнение 162. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 52 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=2.5; pn=13.73; angle=30; radius=100; material=12Х1МФ; execution=162; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=52; developed_length=52; developed_b=27; height_h=; wall_s1=1.9; wall_sk=100; inner_diameter=; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-16х2.5-100хх52-R100-162
sto-321-05-163-10-16-25-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 16х2.5 исп. 163 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,2.5,,,13.73,45,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,163,,12Х1МФ,,,45°-16х2.5-100хх79-R100-163,False,sto-321-05-163-10-16-25-45-1373,163,100,,79,79,41,,1.9,100,,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-16х2.5-100хх79-R100-163,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 10. Наружный диаметр 16 мм. Толщина стенки 2.5 мм. Исполнение 163. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 79 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=2.5; pn=13.73; angle=45; radius=100; material=12Х1МФ; execution=163; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=79; developed_length=79; developed_b=41; height_h=; wall_s1=1.9; wall_sk=100; inner_diameter=; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-16х2.5-100хх79-R100-163
sto-321-05-164-10-16-25-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 16х2.5 исп. 164 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,2.5,,,13.73,60,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,164,,12Х1МФ,,,60°-16х2.5-100хх105-R100-164,False,sto-321-05-164-10-16-25-60-1373,164,100,,105,105,58,,1.9,100,,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-16х2.5-100хх105-R100-164,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 10. Наружный диаметр 16 мм. Толщина стенки 2.5 мм. Исполнение 164. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 105 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=2.5; pn=13.73; angle=60; radius=100; material=12Х1МФ; execution=164; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=105; developed_length=105; developed_b=58; height_h=; wall_s1=1.9; wall_sk=100; inner_diameter=; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-16х2.5-100хх105-R100-164
sto-321-05-165-10-16-25-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 16х2.5 исп. 165 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,2.5,,,13.73,90,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,165,,12Х1МФ,,,90°-16х2.5-100хх157-R100-165,False,sto-321-05-165-10-16-25-90-1373,165,100,,157,157,100,,1.9,100,,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-16х2.5-100хх157-R100-165,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 10. Наружный диаметр 16 мм. Толщина стенки 2.5 мм. Исполнение 165. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=2.5; pn=13.73; angle=90; radius=100; material=12Х1МФ; execution=165; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=157; developed_length=157; developed_b=100; height_h=; wall_s1=1.9; wall_sk=100; inner_diameter=; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-16х2.5-100хх157-R100-165
