sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_gost_designation,description,attributes
гост-6533-1978-1-133-133-12---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s12 Ст20 ГОСТ 6533-1978,133,,133,12,,,,2.3,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,133-12,False,гост-6533-1978-1-133-133-12---1,1,33,25,,0.36,133-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 12 мм. Объём 0.36 дм³. Марка стали 20. Масса 2.3 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-12.",dn=133; outer_diameter=133; wall_thickness=12; mass_kg=2.3; material=20; execution=1; material_grade=20; height_mm=33; h1_mm=25; volume_dm3=0.36; gost_designation=133-12
гост-6533-1978-1-133-133-12---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s12 13ХФА ГОСТ 6533-1978,133,,133,12,,,,2.3,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,133-12,False,гост-6533-1978-1-133-133-12---1,1,33,25,,0.36,133-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 12 мм. Объём 0.36 дм³. Марка стали 13ХФА. Масса 2.3 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-12.",dn=133; outer_diameter=133; wall_thickness=12; mass_kg=2.3; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=33; h1_mm=25; volume_dm3=0.36; gost_designation=133-12
гост-6533-1978-1-133-133-12---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s12 17Г1С ГОСТ 6533-1978,133,,133,12,,,,2.3,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,133-12,False,гост-6533-1978-1-133-133-12---1,1,33,25,,0.36,133-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 12 мм. Объём 0.36 дм³. Марка стали 17Г1С. Масса 2.3 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-12.",dn=133; outer_diameter=133; wall_thickness=12; mass_kg=2.3; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=33; h1_mm=25; volume_dm3=0.36; gost_designation=133-12
гост-6533-1978-1-133-133-12---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s12 17Г1С ГОСТ 6533-1978,133,,133,12,,,,2.3,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,133-12,True,гост-6533-1978-1-133-133-12---1,1,33,25,,0.36,133-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 12 мм. Объём 0.36 дм³. Марка стали 17Г1С. Масса 2.3 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-12.",dn=133; outer_diameter=133; wall_thickness=12; mass_kg=2.3; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=33; h1_mm=25; volume_dm3=0.36; gost_designation=133-12; supervised=Да
гост-6533-1978-1-133-133-4---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s4 09Г2С ГОСТ 6533-1978,133,,133,4,,,,0.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-4,False,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 09Г2С. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4
гост-6533-1978-1-133-133-4---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s4 09Г2С ГОСТ 6533-1978,133,,133,4,,,,0.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-4,True,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 09Г2С. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4; supervised=Да
гост-6533-1978-1-133-133-4---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s4 12Х18Н10Т ГОСТ 6533-1978,133,,133,4,,,,0.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,133-4,False,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 12Х18Н10Т. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4
гост-6533-1978-1-133-133-4---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s4 12Х18Н10Т ГОСТ 6533-1978,133,,133,4,,,,0.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,133-4,True,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 12Х18Н10Т. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4; supervised=Да
гост-6533-1978-1-133-133-4---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s4 Ст20 ГОСТ 6533-1978,133,,133,4,,,,0.9,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,133-4,False,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 20. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=20; execution=1; material_grade=20; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4
гост-6533-1978-1-133-133-4---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s4 13ХФА ГОСТ 6533-1978,133,,133,4,,,,0.9,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,133-4,False,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 13ХФА. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4
гост-6533-1978-1-133-133-4---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s4 17Г1С ГОСТ 6533-1978,133,,133,4,,,,0.9,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,133-4,False,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 17Г1С. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4
гост-6533-1978-1-133-133-4---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s4 17Г1С ГОСТ 6533-1978,133,,133,4,,,,0.9,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,133-4,True,гост-6533-1978-1-133-133-4---1,1,33,25,0.04,0.87,133-4,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 4 мм. Площадь внутренней поверхности 0.04 м². Объём 0.87 дм³. Марка стали 17Г1С. Масса 0.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-4.",dn=133; outer_diameter=133; wall_thickness=4; mass_kg=1.2; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=33; h1_mm=25; surface_area_m2=0.04; volume_dm3=0.87; gost_designation=133-4; supervised=Да
гост-6533-1978-1-133-133-5---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s5 09Г2С ГОСТ 6533-1978,133,,133,5,,,,1.1,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-5,False,гост-6533-1978-1-133-133-5---1,1,33,25,,0.84,133-5,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 5 мм. Объём 0.84 дм³. Марка стали 09Г2С. Масса 1.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-5.",dn=133; outer_diameter=133; wall_thickness=5; mass_kg=1.5; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; h1_mm=25; volume_dm3=0.84; gost_designation=133-5
гост-6533-1978-1-133-133-5---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s5 09Г2С ГОСТ 6533-1978,133,,133,5,,,,1.1,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-5,True,гост-6533-1978-1-133-133-5---1,1,33,25,,0.84,133-5,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 5 мм. Объём 0.84 дм³. Марка стали 09Г2С. Масса 1.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-5.",dn=133; outer_diameter=133; wall_thickness=5; mass_kg=1.5; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; h1_mm=25; volume_dm3=0.84; gost_designation=133-5; supervised=Да
гост-6533-1978-1-133-133-5---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s5 12Х18Н10Т ГОСТ 6533-1978,133,,133,5,,,,1.1,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,133-5,False,гост-6533-1978-1-133-133-5---1,1,33,25,,0.84,133-5,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Высота борта h1 25 мм. Толщина стенки s 5 мм. Объём 0.84 дм³. Марка стали 12Х18Н10Т. Масса 1.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-5.",dn=133; outer_diameter=133; wall_thickness=5; mass_kg=1.5; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=33; h1_mm=25; volume_dm3=0.84; gost_designation=133-5
