sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-10704-91-эс-159x6-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х6 Ст10 ГОСТ 10704-1991,150,,159,6,,,,,,22.64,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,159х6-10,False,гост-10704-91-эс-159x6-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 6 мм. Теоретическая масса 22.64 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 159х6-10.,dn=150; outer_diameter=159; wall_thickness=6; mass_kg=22.64; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х6-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x6-bare,10,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х6-10,theoretical_kg_per_m
гост-10704-91-эс-159x6-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х6 Ст20 ГОСТ 10704-1991,150,,159,6,,,,,,22.64,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,159х6-20,False,гост-10704-91-эс-159x6-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 6 мм. Теоретическая масса 22.64 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 159х6-20.,dn=150; outer_diameter=159; wall_thickness=6; mass_kg=22.64; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х6-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x6-bare,20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х6-20,theoretical_kg_per_m
гост-10704-91-эс-159x6-bare-ст3сп,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х6 Ст3сп ГОСТ 10704-1991,150,,159,6,,,,,,22.64,Ст3сп,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,Ст3сп,,,159х6-Ст3сп,False,гост-10704-91-эс-159x6-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 6 мм. Теоретическая масса 22.64 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст3сп. Условное обозначение: 159х6-Ст3сп.,dn=150; outer_diameter=159; wall_thickness=6; mass_kg=22.64; material_grade=Ст3сп; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х6-Ст3сп; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x6-bare,Ст3сп,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х6-Ст3сп,theoretical_kg_per_m
гост-10704-91-эс-159x7-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х7 ГОСТ 10704-1991,150,,159,7,,,,,,26.24,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,159х7-10,False,гост-10704-91-эс-159x7-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 7 мм. Теоретическая масса 26.24 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 159х7-10.,dn=150; outer_diameter=159; wall_thickness=7; mass_kg=26.24; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х7-10; source_subcategory=Электросварные,variable,,10|20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х7-10,theoretical_kg_per_m
гост-10704-91-эс-159x7-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х7 Ст10 ГОСТ 10704-1991,150,,159,7,,,,,,26.24,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,159х7-10,False,гост-10704-91-эс-159x7-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 7 мм. Теоретическая масса 26.24 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 159х7-10.,dn=150; outer_diameter=159; wall_thickness=7; mass_kg=26.24; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х7-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x7-bare,10,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х7-10,theoretical_kg_per_m
гост-10704-91-эс-159x7-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х7 Ст20 ГОСТ 10704-1991,150,,159,7,,,,,,26.24,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,159х7-20,False,гост-10704-91-эс-159x7-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 7 мм. Теоретическая масса 26.24 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 159х7-20.,dn=150; outer_diameter=159; wall_thickness=7; mass_kg=26.24; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х7-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x7-bare,20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х7-20,theoretical_kg_per_m
гост-10704-91-эс-159x8-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х8 ГОСТ 10704-1991,150,,159,8,,,,,,29.79,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,159х8-10,False,гост-10704-91-эс-159x8-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 8 мм. Теоретическая масса 29.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 159х8-10.,dn=150; outer_diameter=159; wall_thickness=8; mass_kg=29.79; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х8-10; source_subcategory=Электросварные,variable,,10|20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х8-10,theoretical_kg_per_m
гост-10704-91-эс-159x8-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х8 Ст10 ГОСТ 10704-1991,150,,159,8,,,,,,29.79,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,159х8-10,False,гост-10704-91-эс-159x8-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 8 мм. Теоретическая масса 29.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 159х8-10.,dn=150; outer_diameter=159; wall_thickness=8; mass_kg=29.79; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х8-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x8-bare,10,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х8-10,theoretical_kg_per_m
гост-10704-91-эс-159x8-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 159х8 Ст20 ГОСТ 10704-1991,150,,159,8,,,,,,29.79,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,159х8-20,False,гост-10704-91-эс-159x8-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 159 мм. Толщина стенки 8 мм. Теоретическая масса 29.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 159х8-20.,dn=150; outer_diameter=159; wall_thickness=8; mass_kg=29.79; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=159х8-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-159x8-bare,20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,159х8-20,theoretical_kg_per_m
гост-10704-91-эс-168x5-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 168х5 ГОСТ 10704-1991,150,,168,5,,,,,,20.10,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,168х5-10,False,гост-10704-91-эс-168x5-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 168 мм. Толщина стенки 5 мм. Теоретическая масса 20.10 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 168х5-10.,dn=150; outer_diameter=168; wall_thickness=5; mass_kg=20.10; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=168х5-10; source_subcategory=Электросварные,variable,,10|20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,168х5-10,theoretical_kg_per_m
гост-10704-91-эс-168x5-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 168х5 Ст10 ГОСТ 10704-1991,150,,168,5,,,,,,20.10,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,168х5-10,False,гост-10704-91-эс-168x5-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 168 мм. Толщина стенки 5 мм. Теоретическая масса 20.10 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 168х5-10.,dn=150; outer_diameter=168; wall_thickness=5; mass_kg=20.10; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=168х5-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-168x5-bare,10,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,168х5-10,theoretical_kg_per_m
гост-10704-91-эс-168x5-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 168х5 Ст20 ГОСТ 10704-1991,150,,168,5,,,,,,20.10,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,168х5-20,False,гост-10704-91-эс-168x5-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 150. Наружный диаметр 168 мм. Толщина стенки 5 мм. Теоретическая масса 20.10 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 168х5-20.,dn=150; outer_diameter=168; wall_thickness=5; mass_kg=20.10; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=168х5-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-168x5-bare,20,Нет,,onbackorder,no,,,,150,,,,Электросварная,Прямошовная,,,Электросварные,168х5-20,theoretical_kg_per_m
гост-10704-91-эс-219x6-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 219х6 ГОСТ 10704-1991,200,,219,6,,,,,,31.52,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,219х6-10,False,гост-10704-91-эс-219x6-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 200. Наружный диаметр 219 мм. Толщина стенки 6 мм. Теоретическая масса 31.52 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 219х6-10.,dn=200; outer_diameter=219; wall_thickness=6; mass_kg=31.52; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=219х6-10; source_subcategory=Электросварные,variable,,10|20|Ст3сп,Нет,,onbackorder,no,,,,200,,,,Электросварная,Прямошовная,,,Электросварные,219х6-10,theoretical_kg_per_m
